Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,ASAS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D2,12/12/2021,Karlsruhe,Heidenheim,3,2,H,2,1,H,12,19,4,7,10,16,5,4,1,2,0,0
D2,17/12/2021,Fortuna Dusseldorf,Sandhausen,0,1,A,0,1,A,14,4,3,1,10,8,10,3,0,0,0,0
D2,17/12/2021,Holstein Kiel,St Pauli,3,0,H,3,0,H,22,10,11,3,13,12,5,6,2,4,0,0
D2,18/12/2021,Erzgebirge Aue,Nurnberg,1,3,A,1,2,A,19,19,3,8,9,16,2,3,1,2,0,0
D2,18/12/2021,Ingolstadt,Dresden,3,0,H,2,0,H,13,5,5,1,21,14,6,1,3,1,0,0
D2,18/12/2021,Paderborn,Heidenheim,1,2,A,0,0,D,12,19,3,6,14,12,3,11,3,3,0,0
D2,18/12/2021,Hamburg,Schalke 04,1,1,D,1,0,H,8,30,3,7,10,8,6,13,2,5,0,0
D2,19/12/2021,Hannover,Werder Bremen,1,4,A,1,1,D,8,19,7,6,10,9,5,5,1,3,0,0
D2,19/12/2021,Karlsruhe,Hansa Rostock,2,2,D,2,1,H,9,18,4,7,7,14,0,6,1,2,0,0
D2,19/12/2021,Regensburg,Darmstadt,0,2,A,0,0,D,14,12,5,3,14,10,3,2,1,2,0,0
D2,14/01/2022,Dresden,Hamburg,1,1,D,0,1,A,19,10,8,5,11,14,4,5,2,0,0,0
D2,14/01/2022,Hansa Rostock,Hannover,0,1,A,0,0,D,13,5,5,2,13,14,3,4,3,2,0,0
D2,15/01/2022,Nurnberg,Paderborn,1,2,A,0,2,A,14,16,5,5,11,12,3,6,2,3,0,0
D2,15/01/2022,St Pauli,Erzgebirge Aue,2,2,D,1,1,D,12,7,6,3,8,17,5,2,0,2,0,0
D2,15/01/2022,Werder Bremen,Fortuna Dusseldorf,3,0,H,0,0,D,18,4,8,0,16,12,10,3,1,0,0,1
D2,15/01/2022,Darmstadt,Karlsruhe,2,2,D,0,1,A,27,12,11,2,8,9,8,7,1,1,0,0
D2,16/01/2022,Heidenheim,Ingolstadt,2,1,H,1,0,H,11,14,5,3,13,8,5,3,1,3,0,0
D2,16/01/2022,Sandhausen,Regensburg,0,3,A,0,2,A,6,15,1,6,20,15,0,9,2,2,0,0
D2,16/01/2022,Schalke 04,Holstein Kiel,1,1,D,0,0,D,21,10,4,5,13,11,6,4,0,0,0,0
D2,21/01/2022,Fortuna Dusseldorf,Nurnberg,0,1,A,0,1,A,20,15,5,7,15,10,7,6,4,1,0,0
D2,21/01/2022,Hamburg,St Pauli,2,1,H,0,1,A,15,12,7,5,11,7,7,3,2,4,0,0
D2,22/01/2022,Hansa Rostock,Heidenheim,0,0,D,0,0,D,15,6,3,2,10,4,7,5,1,0,0,0
D2,22/01/2022,Ingolstadt,Darmstadt,0,2,A,0,1,A,9,33,3,10,13,18,1,6,2,3,0,0
D2,22/01/2022,Paderborn,Werder Bremen,3,4,A,2,1,H,16,19,8,8,11,11,3,12,3,2,0,0
D2,22/01/2022,Erzgebirge Aue,Schalke 04,0,5,A,0,2,A,7,18,3,10,8,11,0,8,4,2,0,0
D2,23/01/2022,Hannover,Dresden,0,0,D,0,0,D,16,6,6,1,13,6,6,5,2,3,0,1
D2,23/01/2022,Regensburg,Holstein Kiel,1,2,A,1,1,D,18,16,5,4,16,14,9,3,2,3,0,0
D2,04/02/2022,Heidenheim,Hannover,3,1,H,2,1,H,15,7,6,1,12,8,8,2,1,2,0,0
D2,04/02/2022,Nurnberg,Ingolstadt,0,5,A,0,3,A,15,20,3,9,7,14,8,4,1,1,0,0
D2,05/02/2022,Sandhausen,Erzgebirge Aue,2,0,H,1,0,H,17,12,8,5,21,15,8,1,4,5,0,0
D2,05/02/2022,Schalke 04,Regensburg,2,1,H,0,1,A,11,13,6,2,13,7,4,6,2,3,0,0
D2,05/02/2022,Werder Bremen,Karlsruhe,2,1,H,0,0,D,21,12,7,3,8,16,3,5,0,2,0,0
D2,05/02/2022,St Pauli,Paderborn,2,2,D,2,1,H,8,14,3,5,9,10,2,4,1,1,0,0
D2,06/02/2022,Darmstadt,Hamburg,0,5,A,0,3,A,14,15,2,9,13,5,9,5,1,0,0,0
D2,06/02/2022,Dresden,Hansa Rostock,1,4,A,0,4,A,10,22,4,13,13,10,8,5,3,2,0,0
D2,06/02/2022,Holstein Kiel,Fortuna Dusseldorf,1,0,H,0,0,D,8,11,3,2,10,15,4,3,1,2,0,0
D2,08/02/2022,Karlsruhe,Sandhausen,0,2,A,0,1,A,15,12,0,6,8,14,2,0,0,3,0,0
D2,11/02/2022,Erzgebirge Aue,Holstein Kiel,2,3,A,0,2,A,12,12,5,4,14,11,5,3,4,3,1,0
D2,11/02/2022,Hansa Rostock,Werder Bremen,1,2,A,0,0,D,13,12,4,3,19,11,4,3,5,4,0,0
D2,12/02/2022,Hamburg,Heidenheim,2,0,H,0,0,D,13,10,6,5,9,16,3,3,1,2,0,0
D2,12/02/2022,Karlsruhe,Nurnberg,4,1,H,1,1,D,20,14,7,4,12,11,12,7,2,4,0,0
D2,12/02/2022,Paderborn,Dresden,0,0,D,0,0,D,18,11,4,2,5,4,8,8,2,1,0,0
D2,12/02/2022,Regensburg,St Pauli,2,3,A,0,2,A,22,12,8,6,7,15,7,3,1,2,0,0
D2,13/02/2022,Fortuna Dusseldorf,Schalke 04,2,1,H,0,1,A,21,11,6,4,9,14,8,2,2,0,0,0
D2,13/02/2022,Hannover,Darmstadt,2,2,D,1,1,D,17,16,5,4,12,21,7,4,2,5,0,0
D2,13/02/2022,Ingolstadt,Sandhausen,0,0,D,0,0,D,7,11,1,4,15,17,2,2,5,2,1,0
D2,18/02/2022,Dresden,Heidenheim,1,1,D,0,0,D,9,7,2,2,10,7,0,5,1,5,0,0
D2,18/02/2022,Schalke 04,Paderborn,2,0,H,1,0,H,15,14,3,6,14,10,4,2,5,1,0,0
D2,19/02/2022,Holstein Kiel,Karlsruhe,0,2,A,0,1,A,10,15,2,7,6,10,9,2,2,0,0,0
D2,19/02/2022,Sandhausen,Hamburg,1,1,D,1,0,H,4,10,1,2,12,7,4,3,3,1,0,0
D2,19/02/2022,Werder Bremen,Ingolstadt,1,1,D,0,0,D,22,13,9,1,7,15,12,7,0,1,0,0
D2,19/02/2022,Nurnberg,Regensburg,2,0,H,1,0,H,21,18,11,3,11,13,6,4,3,2,0,0
D2,20/02/2022,Darmstadt,Hansa Rostock,1,1,D,1,0,H,21,5,3,3,10,21,5,2,2,3,0,0
D2,20/02/2022,Fortuna Dusseldorf,Erzgebirge Aue,3,1,H,1,0,H,18,5,7,2,11,11,6,0,3,1,0,0
D2,20/02/2022,St Pauli,Hannover,0,3,A,0,1,A,11,17,3,9,11,9,7,13,1,2,0,0
D2,25/02/2022,Hannover,Holstein Kiel,2,0,H,0,0,D,25,20,10,5,8,11,4,8,2,2,0,0
D2,25/02/2022,Paderborn,Erzgebirge Aue,3,3,D,1,0,H,11,25,9,7,14,14,7,11,3,1,0,0
D2,26/02/2022,Hansa Rostock,Nurnberg,0,2,A,0,1,A,17,12,4,7,12,11,9,3,2,0,0,0
D2,26/02/2022,Ingolstadt,St Pauli,1,3,A,1,2,A,10,12,3,5,14,12,4,2,3,2,0,0
D2,26/02/2022,Karlsruhe,Schalke 04,1,1,D,1,1,D,18,16,4,2,11,12,5,4,2,1,0,0
D2,26/02/2022,Dresden,Darmstadt,0,1,A,0,0,D,13,23,3,9,7,10,7,5,3,1,0,0
D2,27/02/2022,Hamburg,Werder Bremen,2,3,A,0,1,A,13,15,8,6,9,11,2,4,2,1,0,0
D2,27/02/2022,Heidenheim,Sandhausen,1,1,D,1,1,D,18,9,1,6,6,12,11,4,0,2,0,0
D2,27/02/2022,Regensburg,Fortuna Dusseldorf,0,0,D,0,0,D,9,10,3,4,13,15,0,6,1,1,0,0
D2,04/03/2022,Darmstadt,Heidenheim,3,2,H,0,1,A,23,12,9,5,14,13,7,1,3,1,0,0
D2,04/03/2022,Holstein Kiel,Paderborn,3,4,A,1,1,D,16,12,6,6,9,12,4,4,2,2,0,0
D2,05/03/2022,Sandhausen,Hannover,3,1,H,2,1,H,18,7,8,2,14,10,10,6,3,1,0,0
D2,05/03/2022,Schalke 04,Hansa Rostock,3,4,A,2,2,D,26,9,10,4,9,7,4,2,0,1,0,0
D2,05/03/2022,St Pauli,Karlsruhe,3,1,H,3,0,H,15,11,5,2,12,11,6,5,4,2,0,0
D2,05/03/2022,Nurnberg,Hamburg,2,1,H,1,1,D,10,14,4,4,10,17,4,9,3,5,0,0
D2,06/03/2022,Erzgebirge Aue,Regensburg,1,0,H,1,0,H,17,13,7,3,12,10,4,8,2,1,0,0
D2,06/03/2022,Fortuna Dusseldorf,Ingolstadt,3,0,H,2,0,H,23,12,5,4,9,14,8,5,3,4,0,1
D2,06/03/2022,Werder Bremen,Dresden,2,1,H,2,1,H,16,15,6,7,10,11,10,9,1,2,0,0
D2,11/03/2022,Darmstadt,Sandhausen,1,1,D,1,0,H,18,9,7,4,13,16,4,1,3,3,0,0
D2,11/03/2022,Hansa Rostock,Holstein Kiel,3,2,H,1,0,H,13,10,6,2,9,11,6,3,2,2,0,0
D2,12/03/2022,Dresden,St Pauli,1,1,D,1,1,D,13,22,5,6,10,7,4,8,0,0,0,0
D2,12/03/2022,Paderborn,Fortuna Dusseldorf,1,1,D,0,1,A,18,15,8,5,14,9,7,5,4,4,0,0
D2,12/03/2022,Heidenheim,Werder Bremen,2,1,H,1,0,H,11,19,4,8,13,8,6,6,3,2,1,0
D2,13/03/2022,Hannover,Nurnberg,0,3,A,0,1,A,13,19,4,5,5,10,2,5,0,1,0,0
D2,13/03/2022,Ingolstadt,Schalke 04,0,3,A,0,0,D,9,17,3,4,18,10,7,3,3,2,0,0
D2,13/03/2022,Karlsruhe,Regensburg,1,1,D,0,1,A,16,15,4,6,14,13,7,3,2,2,0,0
D2,18/03/2022,Erzgebirge Aue,Karlsruhe,0,3,A,0,0,D,15,9,4,3,9,6,6,3,1,4,0,0
D2,18/03/2022,St Pauli,Heidenheim,1,0,H,0,0,D,20,9,7,2,12,10,7,0,3,3,0,0
D2,19/03/2022,Fortuna Dusseldorf,Hamburg,1,1,D,0,0,D,17,13,4,3,10,8,6,4,2,1,0,0
D2,19/03/2022,Sandhausen,Hansa Rostock,0,1,A,0,0,D,16,8,2,3,10,11,14,5,4,1,0,0
D2,19/03/2022,Schalke 04,Hannover,2,1,H,1,0,H,18,8,9,4,17,7,12,2,1,2,0,0
D2,19/03/2022,Werder Bremen,Darmstadt,1,0,H,0,0,D,26,12,10,3,12,13,6,1,2,1,0,1
D2,20/03/2022,Holstein Kiel,Ingolstadt,1,0,H,1,0,H,21,17,4,4,12,18,5,4,1,5,0,0
D2,20/03/2022,Nurnberg,Dresden,1,1,D,1,1,D,19,11,6,1,11,16,11,2,2,1,0,0
D2,20/03/2022,Regensburg,Paderborn,1,0,H,0,0,D,10,11,3,2,11,9,3,5,2,1,0,0
