Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,ASAS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H
D1,2015-10-05,Paderborn,Wolfsburg,1,3,A,0,2,A,16,10,4,5,9,18,11,3,0,3,0,0,4.75
D1,2015-10-16,Mainz,Dortmund,0,2,A,0,1,A,11,16,5,6,14,16,8,4,2,1,0,0,5.75
D1,2015-10-17,Augsburg,Darmstadt,0,2,A,0,2,A,20,12,3,5,13,17,2,4,2,3,0,0,1.8
D1,2015-10-17,Ein Frankfurt,M'gladbach,1,5,A,1,1,D,7,16,2,6,18,14,1,1,4,3,0,0,2.45
D1,2015-10-17,Hamburg,Leverkusen,0,0,D,0,0,D,8,10,3,3,22,20,3,5,6,2,0,0,4.75
D1,2015-10-17,Schalke 04,Hertha,2,1,H,1,0,H,19,9,9,5,18,16,7,6,3,4,0,1,1.75
D1,2015-10-17,Werder Bremen,Bayern Munich,0,1,A,0,1,A,8,13,2,4,15,12,2,3,2,2,0,0,17.0
D1,2015-10-17,Wolfsburg,Hoffenheim,4,2,H,2,1,H,16,7,9,3,14,12,5,4,4,0,0,0,1.62
D1,2015-10-18,FC Koln,Hannover,0,1,A,0,1,A,16,8,5,4,14,17,12,3,3,2,0,0,1.95
D1,2015-10-18,Stuttgart,Ingolstadt,1,0,H,0,0,D,12,11,4,6,18,9,6,5,3,1,1,0,1.8
D1,2015-10-23,Hoffenheim,Hamburg,0,1,A,0,0,D,12,20,3,5,24,23,1,5,2,4,1,0,2.1
D1,2015-10-24,Ingolstadt,Hertha,0,1,A,0,1,A,18,5,3,1,12,12,8,2,2,3,0,0,2.4
D1,2015-10-24,Leverkusen,Stuttgart,4,3,H,0,0,D,19,12,6,6,16,13,5,3,2,4,0,0,1.57
D1,2015-10-24,Mainz,Werder Bremen,1,3,A,0,3,A,16,14,5,8,19,17,4,4,2,1,0,0,2.05
D1,2015-10-24,Hannover,Ein Frankfurt,1,2,A,0,0,D,10,5,4,4,13,14,3,2,1,4,0,0,2.5
D1,2015-10-24,Darmstadt,Wolfsburg,0,1,A,0,0,D,9,19,3,6,14,16,5,3,2,1,0,0,4.75
D1,2015-10-24,Bayern Munich,FC Koln,4,0,H,2,0,H,26,4,14,2,8,4,10,0,1,1,0,0,1.1
D1,2015-10-25,Dortmund,Augsburg,5,1,H,3,0,H,19,4,9,3,8,13,6,4,0,2,0,0,1.2
D1,2015-10-25,M'gladbach,Schalke 04,3,1,H,1,1,D,16,13,10,5,17,19,3,6,2,3,0,1,2.15
D1,2015-10-30,Ein Frankfurt,Bayern Munich,0,0,D,0,0,D,8,10,2,2,13,15,5,5,4,2,0,0,15.0
D1,2015-10-31,FC Koln,Hoffenheim,0,0,D,0,0,D,13,10,4,4,12,15,5,5,2,1,0,0,2.05
D1,2015-10-31,Hertha,M'gladbach,1,4,A,0,2,A,14,11,6,7,10,13,5,4,2,1,0,0,3.0
D1,2015-10-31,Schalke 04,Ingolstadt,1,1,D,0,1,A,18,7,3,2,17,18,3,3,1,2,0,0,1.8
D1,2015-10-31,Augsburg,Mainz,3,3,D,1,2,A,25,10,10,6,11,16,11,4,3,3,0,0,2.3
D1,2015-10-31,Werder Bremen,Dortmund,1,3,A,1,2,A,8,11,2,6,17,15,1,9,3,0,0,0,7.5
D1,2015-10-31,Wolfsburg,Leverkusen,2,1,H,1,1,D,13,15,5,6,17,16,5,5,0,2,0,0,2.63
D1,2015-11-04,Schalke 04,Freiburg,0,0,D,0,0,D,21,10,6,3,15,20,8,6,2,3,0,0,1.67
D1,2015-11-04,Paderborn,Augsburg,2,1,H,0,0,D,14,16,4,5,14,21,6,7,1,2,0,0,3.1
D1,2015-11-04,M'gladbach,Dortmund,3,1,H,2,0,H,12,17,7,3,10,6,6,6,1,0,0,0,2.8
D1,2015-11-04,Mainz,Leverkusen,2,3,A,0,1,A,8,9,2,5,17,22,4,2,1,2,0,0,3.3
D1,2015-11-04,Hamburg,Wolfsburg,0,2,A,0,1,A,5,15,0,8,17,10,3,5,3,1,1,0,4.33
D1,2015-11-04,Bayern Munich,Ein Frankfurt,3,0,H,1,0,H,19,4,10,1,14,18,3,0,1,3,0,0,1.17
D1,2015-11-09,M'gladbach,Hamburg,0,3,A,0,2,A,13,10,2,4,17,19,5,2,2,1,0,0,1.67
D1,2015-11-12,Mainz,Stuttgart,0,0,D,0,0,D,6,11,4,2,11,12,5,2,1,1,0,0,2.05
D1,2015-11-20,Hamburg,Dortmund,3,1,H,2,0,H,7,21,2,7,17,9,2,7,0,1,0,0,8.5
D1,2015-11-21,Schalke 04,Bayern Munich,1,3,A,1,1,D,5,24,1,8,12,10,4,6,2,0,0,0,13.0
D1,2015-11-21,Ein Frankfurt,Leverkusen,1,3,A,1,2,A,9,17,1,11,15,19,3,8,2,1,0,0,3.8
D1,2015-11-21,FC Koln,Mainz,0,0,D,0,0,D,14,7,3,1,14,11,6,1,1,1,0,0,2.15
D1,2015-11-21,M'gladbach,Hannover,2,1,H,1,0,H,21,14,9,8,10,11,12,4,1,1,0,0,1.5
D1,2015-11-21,Stuttgart,Augsburg,0,4,A,0,3,A,18,13,5,6,8,16,6,4,2,1,0,0,1.95
D1,2015-11-21,Wolfsburg,Werder Bremen,6,0,H,2,0,H,21,9,12,2,12,8,7,3,0,2,0,0,1.57
D1,2015-11-22,Ingolstadt,Darmstadt,3,1,H,0,1,A,16,8,6,2,19,25,5,5,2,3,0,0,2.05
D1,2015-11-22,Hertha,Hoffenheim,1,0,H,1,0,H,1,7,0,0,26,16,2,3,2,1,0,0,2.0
D1,2015-11-27,Darmstadt,FC Koln,0,0,D,0,0,D,9,12,1,2,16,12,4,7,2,1,0,0,2.9
D1,2015-11-28,Hoffenheim,M'gladbach,3,3,D,2,1,H,18,16,6,8,10,14,8,6,2,1,0,0,3.1
D1,2015-11-28,Hannover,Ingolstadt,4,0,H,3,0,H,8,11,4,5,21,14,3,4,3,3,0,0,2.6
D1,2015-11-28,Bayern Munich,Hertha,2,0,H,2,0,H,24,4,9,1,14,13,9,1,0,3,0,0,1.08
D1,2015-11-28,Werder Bremen,Hamburg,1,3,A,0,2,A,14,13,3,6,21,18,6,3,2,1,0,0,2.25
D1,2015-11-28,Mainz,Ein Frankfurt,2,1,H,2,0,H,14,15,8,5,23,17,3,7,4,2,0,1,2.2
D1,2015-11-29,Leverkusen,Schalke 04,1,1,D,0,0,D,18,8,6,3,9,11,9,5,1,2,0,0,1.62
D1,2015-11-29,Dortmund,Stuttgart,4,1,H,2,1,H,14,8,9,3,10,13,5,4,1,0,0,0,1.2
D1,2015-11-29,Augsburg,Wolfsburg,0,0,D,0,0,D,13,17,4,3,20,11,4,7,3,2,0,1,3.3
D1,2015-12-04,FC Koln,Hoffenheim,3,2,H,1,0,H,18,24,6,8,15,21,3,3,4,2,1,0,2.4
D1,2015-12-04,Stuttgart,Werder Bremen,3,2,H,1,0,H,15,12,3,3,13,14,9,3,1,3,1,0,2.15
D1,2015-12-09,Bayern Munich,Augsburg,2,1,H,0,1,A,27,4,10,1,10,10,9,0,0,1,0,0,1.13
D1,2015-12-09,Ingolstadt,Wolfsburg,0,0,D,0,0,D,5,17,1,3,10,15,2,5,2,3,0,0,4.0
D1,2015-12-09,Hertha,Stuttgart,2,1,H,2,1,H,9,11,4,3,18,21,5,7,0,3,0,0,2.5
D1,2015-12-09,Hannover,Dortmund,2,4,A,1,2,A,5,17,3,6,15,16,2,4,3,1,0,0,7.5
D1,2015-12-09,Leverkusen,Darmstadt,0,1,A,0,1,A,16,5,4,3,13,17,10,4,3,1,0,0,1.25
D1,2015-12-09,Ein Frankfurt,FC Koln,6,2,H,4,1,H,18,13,11,7,14,14,5,2,2,1,0,0,2.3
D1,2015-12-12,Bayern Munich,Ingolstadt,2,0,H,0,0,D,14,9,8,4,14,22,4,4,2,1,0,0,1.07
D1,2015-12-12,Darmstadt,Hertha,0,4,A,0,2,A,10,9,3,5,18,12,4,3,4,1,0,0,3.1
D1,2015-12-12,Hoffenheim,Hannover,1,0,H,1,0,H,14,19,5,2,18,19,3,10,1,3,0,0,1.8
D1,2015-12-12,Leverkusen,M'gladbach,5,0,H,1,0,H,14,6,6,2,13,19,4,2,0,2,0,0,1.95
D1,2015-12-12,Werder Bremen,FC Koln,1,1,D,1,0,H,10,12,6,3,17,9,6,4,3,2,0,0,2.5
D1,2015-12-12,Wolfsburg,Hamburg,1,1,D,0,1,A,19,5,9,4,11,21,10,4,1,4,0,0,1.57
D1,2015-12-13,Augsburg,Schalke 04,2,1,H,1,0,H,22,15,6,5,17,12,6,5,2,1,0,0,2.63
D1,2015-12-13,Dortmund,Ein Frankfurt,4,1,H,1,1,D,24,3,11,2,4,3,14,1,0,0,0,1,1.17
D1,2015-12-18,Schalke 04,Hoffenheim,1,0,H,1,0,H,16,18,3,1,14,11,3,1,1,2,0,0,1.67
D1,2015-12-19,Hamburg,Augsburg,0,1,A,0,0,D,14,17,2,7,13,14,4,6,0,2,0,0,2.4
D1,2015-12-19,Ein Frankfurt,Werder Bremen,2,1,H,1,1,D,16,11,6,4,14,20,6,3,3,5,0,0,2.25
D1,2015-12-19,Hannover,Bayern Munich,0,1,A,0,1,A,6,20,1,11,10,10,5,5,0,0,0,0,15.0
D1,2015-12-19,Stuttgart,Wolfsburg,3,1,H,2,1,H,9,17,6,7,7,10,1,3,1,1,1,0,3.5
D1,2015-12-19,FC Koln,Dortmund,2,1,H,0,1,A,14,14,6,3,10,15,6,6,3,1,0,0,7.0
D1,2015-12-19,Ingolstadt,Leverkusen,0,1,A,0,0,D,11,9,3,2,12,18,6,3,2,3,0,0,4.75
D1,2015-12-20,M'gladbach,Darmstadt,3,2,H,1,1,D,13,15,5,6,12,20,1,5,1,4,1,0,1.5
D1,2015-12-20,Hertha,Mainz,2,0,H,1,0,H,7,5,5,0,14,12,6,2,0,0,0,0,2.15
D1,2016-01-03,Ingolstadt,FC Koln,1,1,D,1,0,H,14,8,3,3,13,19,7,2,2,1,0,0,2.5
D1,2016-01-03,Hannover,Wolfsburg,0,4,A,0,1,A,6,23,2,11,5,8,1,7,2,1,0,0,4.2
D1,2016-01-04,Leverkusen,Wolfsburg,3,0,H,1,0,H,12,10,5,5,13,19,6,2,0,4,0,0,2.0
D1,2016-01-10,Hertha,Hamburg,2,0,H,1,0,H,14,16,5,3,11,20,7,3,2,6,0,0,2.0
D1,2016-01-10,Ingolstadt,Hoffenheim,1,2,A,0,2,A,18,21,5,9,22,22,8,5,1,2,0,0,2.05
D1,2016-01-10,Darmstadt,Werder Bremen,2,2,D,1,0,H,9,14,2,7,18,21,5,10,2,1,0,0,3.1
D1,2016-01-10,Bayern Munich,FC Koln,1,1,D,1,0,H,27,5,3,2,4,12,10,3,1,2,0,0,1.17
D1,2016-01-10,Leverkusen,Dortmund,2,0,H,1,0,H,11,10,6,4,21,7,1,9,5,1,0,0,3.8
D1,2016-01-10,Freiburg,Ein Frankfurt,1,0,H,1,0,H,11,14,3,3,12,13,9,4,4,3,0,0,2.3
D1,2016-01-22,Hamburg,Bayern Munich,1,2,A,0,1,A,7,20,1,5,21,11,2,7,4,2,0,0,13.0
D1,2016-01-23,Hoffenheim,Leverkusen,1,1,D,1,0,H,5,17,3,8,16,15,2,9,2,2,0,0,4.33
D1,2016-01-23,Ingolstadt,Mainz,1,0,H,1,0,H,9,7,4,4,21,16,3,1,2,2,0,0,2.4
D1,2016-01-23,FC Koln,Stuttgart,1,3,A,1,1,D,15,16,4,8,9,13,8,5,0,1,0,0,2.15
D1,2016-01-23,Hertha,Augsburg,0,0,D,0,0,D,12,11,2,5,15,19,6,2,2,3,0,0,2.2
D1,2016-01-23,Hannover,Darmstadt,1,2,A,1,1,D,13,13,5,5,13,21,6,4,2,5,0,0,2.3
D1,2016-01-23,M'gladbach,Dortmund,1,3,A,0,1,A,10,12,3,4,12,10,3,1,1,1,0,0,4.5
D1,2016-01-24,Ein Frankfurt,Wolfsburg,3,2,H,0,1,A,12,18,6,11,13,20,3,3,2,0,0,0,3.6
D1,2016-01-24,Schalke 04,Werder Bremen,1,3,A,1,1,D,20,17,4,6,14,13,13,1,1,3,0,0,1.67
D1,2016-01-29,Mainz,M'gladbach,1,0,H,1,0,H,13,12,2,7,13,11,8,4,0,2,0,0,2.6
D1,2016-01-30,Augsburg,Ein Frankfurt,0,0,D,0,0,D,7,13,2,6,18,8,4,2,2,2,0,0,1.95
D1,2016-01-30,Darmstadt,Schalke 04,0,2,A,0,1,A,6,11,2,7,13,20,2,9,3,2,0,0,3.4
D1,2016-01-30,Dortmund,Ingolstadt,2,0,H,0,0,D,11,5,6,3,15,18,4,1,4,2,0,0,1.17
D1,2016-01-30,Leverkusen,Hannover,3,0,H,1,0,H,14,7,6,2,10,21,6,6,0,3,0,0,1.25
D1,2016-01-30,Stuttgart,Hamburg,2,1,H,0,0,D,24,13,11,5,12,14,10,4,1,3,0,0,1.95
D1,2016-01-30,Werder Bremen,Hertha,3,3,D,0,2,A,16,12,6,4,19,16,6,6,3,3,0,0,2.5
D1,2016-01-31,Bayern Munich,Hoffenheim,2,0,H,1,0,H,29,5,9,2,11,11,10,2,1,1,0,0,1.08
D1,2016-01-31,Wolfsburg,FC Koln,1,1,D,0,0,D,17,11,4,4,11,11,5,5,3,1,0,0,1.57
D1,2016-02-03,Schalke 04,Hamburg,3,2,H,1,1,D,26,8,9,4,14,18,8,6,2,0,0,1,1.85
D1,2016-02-03,M'gladbach,Stuttgart,4,0,H,1,0,H,14,9,6,3,9,14,2,4,1,2,0,0,2.05
D1,2016-02-03,Leverkusen,Werder Bremen,1,4,A,0,1,A,16,11,6,4,15,8,9,6,1,1,0,0,1.44
D1,2016-02-03,Hoffenheim,Augsburg,2,1,H,1,1,D,14,14,7,3,9,15,7,6,2,4,0,0,2.25
D1,2016-02-03,Hertha,Ein Frankfurt,2,0,H,0,0,D,11,11,6,3,17,14,2,3,3,2,0,0,1.85
D1,2016-02-03,Darmstadt,Dortmund,0,2,A,0,1,A,5,13,1,7,12,16,2,4,0,1,0,0,8.0
D1,2016-02-03,Bayern Munich,Mainz,1,2,A,0,1,A,16,5,6,3,11,11,11,0,1,2,0,0,1.13
D1,2016-02-04,Dortmund,Werder Bremen,3,2,H,0,0,D,23,9,8,3,13,6,11,2,1,3,0,0,1.2
D1,2016-02-04,Ingolstadt,Schalke 04,3,0,H,2,0,H,12,9,4,2,12,23,5,6,1,5,0,0,2.75
D1,2016-02-04,Darmstadt,Stuttgart,2,2,D,1,2,A,15,9,6,3,14,18,6,3,4,1,0,0,3.4
D1,2016-02-04,Bayern Munich,Ein Frankfurt,1,0,H,1,0,H,21,4,10,0,16,16,5,1,2,5,0,0,1.13
D1,2016-02-04,Mainz,Augsburg,4,2,H,2,2,D,19,14,7,5,19,12,4,3,1,2,0,0,2.1
D1,2016-02-04,Hannover,Hamburg,0,3,A,0,0,D,16,9,8,4,15,12,5,4,1,1,0,0,3.1
D1,2016-02-05,Werder Bremen,Stuttgart,6,2,H,3,1,H,16,13,9,4,12,15,3,5,1,1,0,0,2.05
D1,2016-02-10,Schalke 04,M'gladbach,4,0,H,0,0,D,15,12,8,4,11,10,3,5,0,0,0,0,2.2
D1,2016-02-10,Wolfsburg,Mainz,0,0,D,0,0,D,19,8,3,2,10,7,11,3,0,0,0,0,1.85
D1,2016-02-12,Mainz,Bayern Munich,1,3,A,1,2,A,9,15,3,6,12,13,1,5,3,2,0,0,10.0
D1,2016-02-13,Darmstadt,Leverkusen,1,2,A,1,0,H,12,14,6,3,20,16,3,6,6,3,0,0,4.75
D1,2016-02-13,Dortmund,Hannover,1,0,H,0,0,D,14,4,7,1,13,9,10,3,1,1,0,0,1.14
D1,2016-02-13,FC Koln,Ein Frankfurt,3,1,H,1,1,D,11,14,7,4,16,18,4,8,2,6,0,0,1.91
D1,2016-02-13,Stuttgart,Hertha,2,0,H,0,0,D,15,7,6,3,12,12,10,1,3,3,0,0,2.1
D1,2016-02-13,Werder Bremen,Hoffenheim,1,1,D,1,1,D,17,11,10,4,13,19,6,2,1,3,0,1,2.2
D1,2016-02-13,Wolfsburg,Ingolstadt,2,0,H,2,0,H,8,11,5,2,19,17,6,7,0,0,0,0,1.73
D1,2016-02-14,Hamburg,M'gladbach,3,2,H,2,1,H,17,10,9,4,15,9,3,6,3,1,0,0,3.3
D1,2016-02-14,Augsburg,Bayern Munich,1,3,A,0,1,A,7,24,2,10,11,9,2,5,0,1,0,0,13.0
D1,2016-02-19,Ein Frankfurt,Hamburg,0,0,D,0,0,D,8,10,2,1,12,20,3,3,2,3,0,0,2.25
D1,2016-02-20,Hertha,Wolfsburg,1,1,D,0,0,D,9,13,5,6,17,16,3,5,3,2,0,0,2.75
D1,2016-02-20,Hoffenheim,Mainz,3,2,H,1,1,D,13,13,4,6,8,14,6,2,1,2,0,0,2.4
D1,2016-02-20,Bayern Munich,Darmstadt,3,1,H,0,1,A,36,6,13,5,10,13,18,0,2,0,0,0,1.08
D1,2016-02-20,Ingolstadt,Werder Bremen,2,0,H,1,0,H,9,12,4,2,15,23,0,4,2,2,0,0,2.1
D1,2016-02-20,M'gladbach,FC Koln,1,0,H,1,0,H,16,12,5,6,18,21,4,4,2,3,0,0,1.91
D1,2016-02-21,Schalke 04,Stuttgart,1,1,D,1,0,H,15,19,5,8,16,16,4,13,3,1,0,0,2.15
D1,2016-02-21,Leverkusen,Dortmund,0,1,A,0,0,D,9,7,2,2,20,10,8,1,5,1,0,0,3.4
D1,2016-02-21,Hannover,Augsburg,0,1,A,0,1,A,16,11,6,6,12,15,5,2,2,2,0,0,2.63
D1,2016-02-26,FC Koln,Hertha,0,1,A,0,1,A,15,10,3,3,15,10,2,8,2,2,0,0,2.1
D1,2016-02-27,Wolfsburg,Bayern Munich,0,2,A,0,0,D,12,14,8,4,7,10,1,7,0,1,0,0,9.0
D1,2016-02-27,Werder Bremen,Darmstadt,2,2,D,1,1,D,16,8,7,3,24,23,4,2,3,3,0,0,2.1
D1,2016-02-27,Stuttgart,Hannover,1,2,A,1,1,D,22,12,10,8,18,11,17,1,1,3,0,0,1.53
D1,2016-02-27,Hamburg,Ingolstadt,1,1,D,1,0,H,7,12,2,3,17,12,2,5,3,5,0,0,2.4
D1,2016-02-28,Augsburg,M'gladbach,2,2,D,0,1,A,24,10,4,7,17,8,2,5,0,0,0,0,2.7
D1,2016-02-28,Dortmund,Hoffenheim,3,1,H,0,1,A,26,9,9,4,9,10,11,7,0,0,0,1,1.18
D1,2016-02-28,Ein Frankfurt,Schalke 04,0,0,D,0,0,D,11,7,5,2,13,12,5,3,1,2,0,0,3.2
D1,2016-02-28,Mainz,Leverkusen,3,1,H,2,0,H,14,12,7,4,16,18,1,12,1,1,0,0,3.75
D1,2016-03-04,M'gladbach,Hertha,5,0,H,1,0,H,17,7,8,2,15,11,7,6,1,2,0,0,1.83
D1,2016-03-04,Hoffenheim,FC Koln,1,1,D,0,0,D,15,9,5,1,11,11,4,8,2,1,0,0,2.38
D1,2016-03-12,Wolfsburg,Hertha,2,3,A,2,1,H,6,18,4,8,21,9,0,2,3,2,1,0,2.1
D1,2016-03-12,Werder Bremen,Ingolstadt,2,1,H,1,0,H,14,15,5,5,18,16,3,4,0,3,0,0,2.5
D1,2016-03-12,RB Leipzig,Schalke 04,2,1,H,1,1,D,14,11,5,5,16,20,8,5,1,5,0,0,2.0
D1,2016-03-12,Leverkusen,Freiburg,1,1,D,0,1,A,13,10,6,2,10,10,4,3,0,1,0,0,1.5
D1,2016-03-12,Hoffenheim,FC Koln,4,0,H,2,0,H,10,10,6,1,14,11,3,4,1,1,0,0,2.1
D1,2016-03-12,Dortmund,M'gladbach,4,1,H,2,1,H,15,3,7,1,10,10,9,3,1,1,0,0,1.5
D1,2016-03-13,Leverkusen,Hamburg,1,0,H,1,0,H,14,10,4,5,18,17,5,7,4,2,1,0,1.67
D1,2016-03-13,Dortmund,Mainz,2,0,H,1,0,H,22,4,10,0,8,14,8,2,0,0,0,0,1.36
D1,2016-03-18,Schalke 04,M'gladbach,2,1,H,0,0,D,6,22,3,8,11,10,2,5,1,0,0,0,2.45
D1,2016-03-19,Hamburg,Hoffenheim,1,3,A,1,2,A,24,14,11,9,12,18,10,3,3,1,0,0,2.25
D1,2016-03-19,Ein Frankfurt,Hannover,1,0,H,1,0,H,11,8,5,3,16,20,13,3,1,3,0,0,1.85
D1,2016-03-19,FC Koln,Bayern Munich,0,1,A,0,1,A,6,6,2,3,21,13,0,5,1,1,0,0,11.0
D1,2016-03-19,Hertha,Ingolstadt,2,1,H,0,0,D,7,9,2,2,14,22,3,6,2,3,0,0,2.05
D1,2016-03-19,Werder Bremen,Mainz,1,1,D,1,1,D,11,10,3,2,7,19,1,5,2,2,0,0,2.38
D1,2016-03-19,Wolfsburg,Darmstadt,1,1,D,0,0,D,20,11,5,1,14,16,8,1,1,1,0,0,1.44
D1,2016-03-20,Stuttgart,Leverkusen,0,2,A,0,1,A,14,15,5,9,16,21,2,9,3,3,0,0,2.3
D1,2016-03-20,Augsburg,Dortmund,1,3,A,1,1,D,7,13,4,5,16,6,2,3,4,1,0,0,6.5
D1,2016-04-11,Hertha,M'gladbach,3,0,H,2,0,H,12,11,6,2,14,16,4,1,2,2,0,1,2.5
D1,2016-04-12,Darmstadt,Hamburg,0,2,A,0,1,A,10,21,2,5,16,24,1,4,2,4,0,0,2.7
D1,2016-04-12,Augsburg,Ein Frankfurt,1,1,D,1,1,D,14,7,5,4,11,13,5,2,3,2,0,0,2.8
D1,2016-04-15,Hannover,M'gladbach,2,0,H,0,0,D,12,8,8,2,22,11,5,3,2,0,0,0,5.5
D1,2016-04-16,Werder Bremen,Wolfsburg,3,2,H,1,1,D,21,8,9,3,16,15,7,1,1,5,0,0,2.5
D1,2016-04-16,Leverkusen,Ein Frankfurt,3,0,H,0,0,D,12,9,6,6,15,21,3,2,4,3,0,0,1.36
D1,2016-04-16,Augsburg,Stuttgart,1,0,H,1,0,H,13,10,6,4,14,12,4,8,2,0,0,0,2.45
D1,2016-04-16,Darmstadt,Ingolstadt,2,0,H,0,0,D,6,8,3,3,20,22,2,4,2,3,0,0,2.55
D1,2016-04-16,Bayern Munich,Schalke 04,3,0,H,0,0,D,14,7,7,4,10,7,6,2,0,0,0,0,1.18
D1,2016-04-16,Hoffenheim,Hertha,2,1,H,1,1,D,17,10,7,2,10,16,3,5,2,0,0,0,2.38
D1,2016-04-17,Dortmund,Hamburg,3,0,H,2,0,H,14,5,5,1,6,16,10,0,0,0,0,1,1.33
D1,2016-04-17,Mainz,FC Koln,2,3,A,1,0,H,18,12,7,4,12,11,6,7,1,2,0,0,2.1
D1,2016-04-22,Hamburg,Werder Bremen,2,1,H,2,0,H,12,21,7,10,22,11,5,4,3,4,0,0,2.6
D1,2016-04-23,FC Koln,Darmstadt,4,1,H,2,1,H,15,15,9,2,15,17,3,6,2,2,0,0,1.95
D1,2016-04-23,Hertha,Bayern Munich,0,2,A,0,0,D,9,6,0,6,9,17,1,3,0,4,0,0,9.0
D1,2016-04-23,Ingolstadt,Hannover,2,2,D,2,0,H,8,14,3,4,10,13,2,7,2,2,1,0,1.91
D1,2016-04-23,Schalke 04,Leverkusen,2,3,A,2,0,H,20,16,8,6,19,16,6,4,3,3,0,0,3.0
D1,2016-04-23,Stuttgart,Dortmund,0,3,A,0,2,A,8,16,1,9,19,10,3,4,0,1,0,0,4.75
D1,2016-04-23,Wolfsburg,Augsburg,0,2,A,0,1,A,19,8,7,4,7,19,6,1,0,2,0,0,1.8
D1,2016-04-24,M'gladbach,Hoffenheim,3,1,H,2,0,H,24,14,11,8,14,11,12,3,1,2,0,0,1.62
D1,2016-04-24,Ein Frankfurt,Mainz,2,1,H,1,1,D,8,7,4,4,22,23,5,2,4,4,0,0,2.88
D1,2016-04-29,Augsburg,FC Koln,0,0,D,0,0,D,13,8,1,1,9,14,5,5,3,2,0,1,2.45
D1,2016-04-30,Hannover,Schalke 04,1,3,A,1,2,A,21,10,2,7,15,17,9,3,0,0,0,0,3.8
D1,2016-04-30,Dortmund,Wolfsburg,5,1,H,2,0,H,20,6,10,4,8,13,7,6,2,0,0,0,1.36
D1,2016-04-30,Darmstadt,Ein Frankfurt,1,2,A,1,0,H,11,12,6,4,13,12,4,8,2,2,0,0,2.5
D1,2016-04-30,Bayern Munich,M'gladbach,1,1,D,1,0,H,9,8,4,2,10,13,7,5,2,1,0,0,1.4
D1,2016-04-30,Mainz,Hamburg,0,0,D,0,0,D,12,7,4,4,19,29,6,4,0,3,0,0,1.8
D1,2016-04-30,Leverkusen,Hertha,2,1,H,2,1,H,18,9,8,3,14,20,6,4,1,6,0,0,1.62
D1,2016-04-30,Hoffenheim,Ingolstadt,2,1,H,1,1,D,10,16,6,8,17,21,2,7,3,4,0,0,1.8
D1,2016-05-02,M'gladbach,Werder Bremen,5,1,H,2,0,H,17,15,9,4,14,12,2,7,1,2,0,0,1.7
D1,2016-05-03,Ein Frankfurt,Ingolstadt,1,1,D,0,1,A,21,12,3,6,20,23,8,2,5,4,0,1,2.5
D1,2016-05-03,FC Koln,Schalke 04,1,3,A,1,2,A,17,18,9,4,13,15,7,5,1,0,0,0,2.4
D1,2016-05-03,Stuttgart,Hoffenheim,5,1,H,2,0,H,21,13,11,4,17,8,11,1,1,2,0,0,1.91
D1,2016-05-03,Werder Bremen,Hannover,4,1,H,2,1,H,14,15,5,5,16,14,4,4,2,2,0,0,1.73
D1,2016-05-03,Augsburg,Leverkusen,3,3,D,2,0,H,10,20,5,5,10,14,0,5,2,1,1,0,2.9
D1,2016-05-03,Wolfsburg,M'gladbach,2,1,H,2,1,H,11,14,3,5,15,13,1,3,2,3,0,0,1.95
D1,2016-05-03,Dortmund,Bayern Munich,0,0,D,0,0,D,11,17,3,4,10,12,2,6,1,1,0,0,3.1
D1,2016-05-11,Hamburg,Dortmund,2,5,A,0,3,A,14,10,6,6,13,15,5,3,2,0,0,0,8.0
D1,2016-05-11,Freiburg,Wolfsburg,0,3,A,0,1,A,12,13,2,5,10,19,6,9,3,2,1,0,2.6
D1,2016-05-11,Ingolstadt,Augsburg,0,2,A,0,0,D,14,13,5,5,15,14,3,6,2,1,1,0,2.1
D1,2016-05-11,Leverkusen,Darmstadt,3,2,H,1,0,H,12,6,4,3,10,10,6,5,0,1,0,0,1.25
D1,2016-05-11,Ein Frankfurt,FC Koln,1,0,H,1,0,H,8,6,1,1,20,10,4,5,3,3,0,0,2.6
D1,2016-05-11,Bayern Munich,Hoffenheim,1,1,D,1,1,D,21,5,5,3,7,25,8,1,0,2,0,0,1.17
D1,2016-05-14,Darmstadt,M'gladbach,0,2,A,0,1,A,9,21,0,3,12,13,3,6,3,0,0,0,3.5
D1,2016-05-14,Augsburg,Hamburg,1,3,A,1,1,D,12,13,7,6,12,24,2,4,3,3,0,0,2.0
D1,2016-05-14,Werder Bremen,Ein Frankfurt,1,0,H,0,0,D,14,4,3,2,17,12,6,4,4,2,0,0,2.0
D1,2016-05-14,Bayern Munich,Hannover,3,1,H,2,0,H,20,20,11,5,10,13,11,5,0,1,0,0,1.08
D1,2016-05-14,Dortmund,FC Koln,2,2,D,1,2,A,13,6,5,5,7,6,2,1,1,0,0,0,1.29
D1,2016-05-14,Hoffenheim,Schalke 04,1,4,A,1,2,A,14,12,4,8,15,11,7,2,1,1,0,0,3.2
D1,2016-05-14,Leverkusen,Ingolstadt,3,2,H,2,1,H,10,21,6,5,17,12,2,4,1,1,0,0,1.5
D1,2016-05-14,Wolfsburg,Stuttgart,3,1,H,2,0,H,17,13,7,6,8,12,7,9,2,2,0,0,2.3
